,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
27847,1.03,20.0,favori,challenger,0.5114021416733123,0.48859785832668773
27848,1.38,3.43,favori,favori,0.3060683139647714,0.6939316860352286
27849,1.37,3.46,favori,favori,0.42065188468808623,0.5793481153119138
27850,1.65,2.38,challenger,favori,0.4671126910926965,0.5328873089073035
27851,1.2,5.31,favori,favori,0.44081251342057937,0.5591874865794206
27852,1.56,2.6,favori,favori,0.26477824654506044,0.7352217534549396
27853,1.46,2.94,favori,favori,0.25231839563385583,0.7476816043661442
27854,2.08,1.85,challenger,favori,0.39751361510222394,0.6024863848977761
27855,1.25,4.51,favori,favori,0.0830365432987128,0.9169634567012872
27856,1.09,9.6,favori,favori,0.43027403827412336,0.5697259617258766
27857,1.32,3.81,favori,favori,0.16357391032331692,0.8364260896766831
27858,8.4,1.1,challenger,favori,0.2855099813389337,0.7144900186610663
27859,1.32,3.77,favori,favori,0.10860157557814265,0.8913984244218573
27860,1.58,2.59,favori,favori,0.31536683120382714,0.6846331687961729
27861,1.42,3.14,favori,favori,0.13344076523920867,0.8665592347607913
27862,1.41,3.24,favori,favori,0.26508804212220816,0.7349119578777918
27863,1.18,5.7,favori,favori,0.2914434395003229,0.7085565604996771
27864,5.33,1.2,challenger,favori,0.12870075967181993,0.8712992403281801
27865,1.45,3.03,favori,favori,0.4826323560997082,0.5173676439002918
27866,1.61,2.49,challenger,favori,0.39159476577909336,0.6084052342209066
27867,3.06,1.44,challenger,favori,0.4172895899419019,0.5827104100580981
27868,1.5,2.83,favori,favori,0.34906166504150204,0.650938334958498
27869,4.92,1.22,challenger,favori,0.29906385482683173,0.7009361451731683
27870,2.23,1.74,challenger,challenger,0.5857736986830868,0.4142263013169132
27871,1.51,2.78,challenger,favori,0.2830399120450371,0.7169600879549629
27872,1.45,2.97,favori,favori,0.24463461518633134,0.7553653848136687
27873,1.54,2.66,challenger,favori,0.2726888198765218,0.7273111801234782
27874,2.53,1.6,challenger,favori,0.2766938736463608,0.7233061263536392
27875,2.18,1.77,challenger,favori,0.3376530357973724,0.6623469642026276
27876,1.45,2.97,favori,favori,0.2169831823702767,0.7830168176297233
27877,2.29,1.7,challenger,challenger,0.536834753179133,0.463165246820867
27878,1.11,7.84,favori,favori,0.376878250687565,0.623121749312435
27879,2.07,1.85,challenger,challenger,0.507147520537961,0.492852479462039
27880,1.47,2.93,favori,challenger,0.5200579303331516,0.4799420696668484
27881,1.63,2.44,challenger,favori,0.44890787748175276,0.5510921225182472
27882,1.64,2.41,challenger,favori,0.24988209330642286,0.7501179066935771
27883,1.77,2.18,challenger,favori,0.4761393134595885,0.5238606865404115
27884,1.72,2.25,favori,challenger,0.5460318954099044,0.4539681045900957
27885,1.22,4.93,favori,favori,0.30601302665844365,0.6939869733415563
27886,1.25,4.5,favori,favori,0.26149694784918764,0.7385030521508124
27887,1.61,2.48,challenger,favori,0.2590114557637886,0.7409885442362114
27888,1.26,4.32,favori,favori,0.08072639372012358,0.9192736062798764
27889,1.47,2.93,challenger,favori,0.31015102966978847,0.6898489703302115
27890,1.56,2.6,favori,favori,0.18188066467726116,0.8181193353227388
27891,1.71,2.28,favori,favori,0.359588332060228,0.640411667939772
27892,2.56,1.58,challenger,favori,0.3522491582835371,0.6477508417164629
27893,2.53,1.59,favori,favori,0.47875441139323804,0.521245588606762
27894,4.73,1.23,challenger,favori,0.41549882423987305,0.584501175760127
27895,1.33,3.69,favori,favori,0.20603193608880144,0.7939680639111986
27896,1.17,5.98,favori,favori,0.43676621612080646,0.5632337838791935
27897,5.2,1.21,favori,favori,0.28737784122217813,0.7126221587778219
27898,1.27,4.26,favori,favori,0.2145881198021914,0.7854118801978086
27899,1.26,4.43,favori,favori,0.1255396264623584,0.8744603735376416
27900,1.32,3.8,favori,favori,0.16472144623750562,0.8352785537624944
27901,1.04,17.03,challenger,favori,0.33236629372032434,0.6676337062796757
27902,2.63,1.56,favori,favori,0.3755549487203421,0.6244450512796579
27903,5.57,1.19,challenger,favori,0.46803146910168003,0.53196853089832
27904,1.48,2.92,challenger,challenger,0.5843581188233707,0.41564188117662926
27905,1.16,6.05,favori,favori,0.1917968880987072,0.8082031119012928
27906,4.58,1.24,favori,favori,0.3751909493643678,0.6248090506356322
27907,1.61,2.48,favori,favori,0.3802446411125251,0.6197553588874749
27908,1.65,2.4,challenger,favori,0.28649702916742603,0.713502970832574
27909,1.05,14.45,favori,favori,0.13357890562964425,0.8664210943703557
27910,1.65,2.42,favori,favori,0.307760237750731,0.692239762249269
27911,1.78,2.18,challenger,favori,0.3426392975868202,0.6573607024131798
27912,1.11,8.15,favori,favori,0.4115367267604587,0.5884632732395413
27913,1.96,1.96,favori,favori,0.22634992100323104,0.773650078996769
27914,1.15,6.73,favori,favori,0.48075665970905423,0.5192433402909458
27915,2.65,1.56,favori,favori,0.3732600753945866,0.6267399246054134
27916,1.78,2.18,favori,favori,0.37010709884711745,0.6298929011528825
27917,1.16,6.35,favori,favori,0.2870353799472216,0.7129646200527784
27918,2.54,1.6,favori,favori,0.27188306837001197,0.728116931629988
27919,1.23,4.77,favori,challenger,0.5264711142923937,0.47352888570760626
27920,1.26,4.43,favori,favori,0.44458441853553843,0.5554155814644616
27921,1.07,11.5,favori,challenger,0.5267250516208144,0.47327494837918566
27922,2.04,1.88,challenger,favori,0.4058771951607363,0.5941228048392637
27923,1.31,3.89,challenger,challenger,0.5015647450028373,0.4984352549971627
27924,1.46,3.0,favori,favori,0.2501911157952298,0.7498088842047702
27925,1.01,41.0,favori,challenger,0.6490473951704212,0.35095260482957874
27926,2.39,1.66,favori,challenger,0.5052027115276578,0.4947972884723421
27927,1.15,6.73,favori,challenger,0.6057596012250718,0.3942403987749282
27928,1.22,4.92,favori,favori,0.15357039835381492,0.8464296016461851
27929,1.27,4.3,challenger,favori,0.47683122685231727,0.5231687731476827
27930,1.01,36.0,favori,challenger,0.5387960990278405,0.46120390097215946
27931,3.36,1.37,challenger,favori,0.4233103743682144,0.5766896256317856
27932,1.26,4.39,challenger,favori,0.39310160632162705,0.606898393678373
27933,1.62,2.48,challenger,favori,0.4895464107161648,0.5104535892838352
27934,2.44,1.64,challenger,favori,0.38279476442154814,0.6172052355784519
27935,1.08,10.75,favori,favori,0.4278420444811235,0.5721579555188765
27936,1.45,3.01,favori,challenger,0.5210448645705122,0.47895513542948775
27937,1.42,3.19,favori,favori,0.27053119511718204,0.729468804882818
27938,1.53,2.73,challenger,favori,0.4217410577598122,0.5782589422401878
27939,1.74,2.26,challenger,favori,0.4510900891802575,0.5489099108197425
27940,1.23,4.87,favori,challenger,0.5158671750542999,0.4841328249457001
27941,1.1,9.05,favori,favori,0.33784370688833165,0.6621562931116683
27942,1.4,3.27,favori,challenger,0.5633908699332101,0.4366091300667899
27943,1.92,2.01,favori,favori,0.4347431007086012,0.5652568992913988
27944,1.04,17.0,favori,favori,0.46355728876503344,0.5364427112349666
27945,2.29,1.71,challenger,favori,0.3954928203775817,0.6045071796224183
27946,1.26,4.43,challenger,challenger,0.5160069128332674,0.48399308716673267
27947,3.06,1.44,challenger,favori,0.38818373698601427,0.6118162630139857
27948,1.88,2.04,challenger,favori,0.35024545793535145,0.6497545420646486
27949,1.11,8.53,favori,favori,0.31902098102178333,0.6809790189782167
27950,5.53,1.19,challenger,favori,0.2657980528644287,0.7342019471355713
27951,1.38,3.41,favori,favori,0.2827866011808352,0.7172133988191648
27952,1.69,2.33,challenger,challenger,0.5231769370240131,0.4768230629759869
27953,1.34,3.63,challenger,favori,0.4897092155355329,0.5102907844644671
27954,1.02,31.0,favori,challenger,0.5271166315815103,0.4728833684184896
27955,1.04,17.0,favori,favori,0.23399836097990134,0.7660016390200987
27956,1.11,8.15,favori,favori,0.3085871045606636,0.6914128954393364
27957,1.27,4.35,favori,favori,0.29297818349456983,0.7070218165054302
27958,1.14,7.18,favori,favori,0.4631814688582161,0.5368185311417839
27959,1.53,2.72,favori,favori,0.4355051728341057,0.5644948271658943
27960,2.38,1.68,challenger,favori,0.4855557512444518,0.5144442487555482
27961,2.25,1.74,challenger,favori,0.31291339460774215,0.6870866053922579
27962,3.64,1.33,challenger,favori,0.16965275517726353,0.8303472448227365
27963,1.93,1.98,favori,challenger,0.5142630402423909,0.4857369597576091
27964,1.69,2.31,challenger,favori,0.21097471516306077,0.7890252848369392
27965,2.07,1.85,challenger,favori,0.34498773068704347,0.6550122693129565
27966,1.04,14.5,favori,favori,0.2023086282338883,0.7976913717661117
27967,1.86,2.05,favori,challenger,0.5500779389090451,0.44992206109095495
27968,1.47,2.91,challenger,favori,0.1856514996329901,0.8143485003670099
27970,2.5,1.6,favori,favori,0.38157945329094756,0.6184205467090524
27971,4.46,1.25,challenger,favori,0.24491243350692182,0.7550875664930782
27972,3.55,1.35,favori,favori,0.3198058998660527,0.6801941001339473
27973,4.34,1.26,favori,favori,0.23882282485417528,0.7611771751458247
27974,1.68,2.34,challenger,favori,0.41157005738804897,0.588429942611951
27975,2.0,1.91,challenger,favori,0.15933776123061927,0.8406622387693807
27976,2.28,1.71,favori,favori,0.14959778289924852,0.8504022171007515
27978,2.43,1.63,challenger,favori,0.28934495684514494,0.7106550431548551
27979,1.85,2.06,favori,favori,0.3563036778166977,0.6436963221833023
27980,1.9,2.01,favori,favori,0.1290148539896534,0.8709851460103466
27981,1.17,5.94,challenger,favori,0.12923237569398371,0.8707676243060163
27982,1.67,2.35,favori,challenger,0.5217906457736945,0.47820935422630545
27983,1.37,3.35,favori,favori,0.14313073144436406,0.8568692685556359
27984,2.71,1.53,challenger,favori,0.391962915562873,0.608037084437127
27986,2.05,1.86,favori,favori,0.1772379156836742,0.8227620843163258
27987,1.58,2.54,favori,favori,0.08662994474912322,0.9133700552508768
27988,1.58,2.55,favori,favori,0.24292861464332927,0.7570713853566707
27989,1.2,5.2,favori,favori,0.1714554405304951,0.8285445594695049
27990,1.75,2.2,challenger,favori,0.20248677798328607,0.7975132220167139
27991,1.05,13.0,favori,favori,0.35906454715799907,0.6409354528420009
27992,1.68,2.31,favori,favori,0.4292697566784729,0.5707302433215271
27993,1.13,7.21,favori,favori,0.4556906820994163,0.5443093179005837
27994,1.47,2.91,favori,favori,0.46395937085333905,0.536040629146661
27995,1.14,6.87,favori,favori,0.4958358173018268,0.5041641826981732
27996,1.17,5.84,challenger,favori,0.21523594870523066,0.7847640512947693
27997,1.11,8.33,challenger,favori,0.2059142331449132,0.7940857668550868
27998,1.07,11.25,challenger,favori,0.3153790709230496,0.6846209290769504
27999,2.52,1.59,favori,favori,0.275341485790074,0.724658514209926
28000,1.19,5.47,favori,favori,0.1700601340893697,0.8299398659106303
28001,2.49,1.61,challenger,favori,0.13668446723190675,0.8633155327680933
28002,1.47,2.89,favori,favori,0.14311804523912242,0.8568819547608776
28003,1.15,6.49,favori,favori,0.37119204331737043,0.6288079566826296
28004,1.52,2.74,challenger,favori,0.1348155097408148,0.8651844902591852
28005,2.67,1.54,favori,favori,0.39762489153703306,0.6023751084629669
28006,2.71,1.53,favori,favori,0.4004607124229629,0.5995392875770371
28007,1.85,2.06,challenger,favori,0.11237554277879458,0.8876244572212054
28008,1.75,2.2,challenger,favori,0.48972015589317375,0.5102798441068263
28009,1.05,14.0,favori,favori,0.3231378623256822,0.6768621376743178
28010,1.52,2.73,challenger,favori,0.04877579879747729,0.9512242012025227
28011,1.29,3.97,favori,favori,0.22530452327426842,0.7746954767257316
28012,1.09,9.15,challenger,favori,0.25362503230731615,0.7463749676926839
28013,1.22,4.85,challenger,favori,0.1753295382946436,0.8246704617053564
28014,1.23,4.69,favori,challenger,0.6225936941268277,0.3774063058731722
28015,1.34,3.56,favori,favori,0.4324082476401788,0.5675917523598212
28016,1.05,13.0,favori,favori,0.48265451813312843,0.5173454818668716
28017,2.07,1.85,challenger,favori,0.155924747006555,0.844075252993445
28018,2.2,1.75,favori,favori,0.17103255262328632,0.8289674473767137
28019,1.16,6.22,favori,favori,0.32225934138411116,0.6777406586158888
28020,3.9,1.3,challenger,favori,0.14555679962514534,0.8544432003748547
28021,1.53,2.69,challenger,favori,0.23390847249876412,0.7660915275012359
28022,1.65,2.43,favori,favori,0.11387940439129418,0.8861205956087058
28023,2.15,1.8,challenger,favori,0.20656828431788987,0.7934317156821101
28024,1.32,3.84,favori,favori,0.22263302849018585,0.7773669715098142
28025,1.83,2.1,challenger,favori,0.3423081593852044,0.6576918406147956
28026,2.46,1.63,favori,favori,0.16732607241357966,0.8326739275864203
28027,1.23,4.86,favori,favori,0.29465045771108955,0.7053495422889104
28028,1.05,14.0,favori,favori,0.18023907328637567,0.8197609267136243
28029,1.2,5.45,favori,favori,0.4870982405795753,0.5129017594204247
28030,1.06,13.63,favori,favori,0.05063807120020125,0.9493619287997987
28031,1.04,16.25,favori,favori,0.48988211923474145,0.5101178807652585
28032,1.81,2.15,challenger,favori,0.18302398547035315,0.8169760145296469
28033,1.06,12.5,favori,favori,0.3485437417922752,0.6514562582077248
28034,1.65,2.43,favori,favori,0.21553486074817163,0.7844651392518284
28035,1.03,21.0,favori,favori,0.20260815412669053,0.7973918458733095
28036,1.25,4.55,challenger,favori,0.1773956176989976,0.8226043823010024
28037,1.27,4.26,favori,favori,0.28531898592476324,0.7146810140752368
28038,2.2,1.77,challenger,challenger,0.576266297622651,0.423733702377349
28039,4.43,1.26,favori,favori,0.451358621272244,0.548641378727756
28040,1.15,6.73,favori,favori,0.2540486863373105,0.7459513136626895
28041,1.75,2.23,challenger,favori,0.17800061446577453,0.8219993855342255
28042,1.4,3.25,favori,favori,0.37565550196787034,0.6243444980321297
28043,1.47,2.96,challenger,favori,0.3249963094754045,0.6750036905245955
28044,1.05,14.8,favori,favori,0.29010708788486317,0.7098929121151368
28045,1.12,7.29,favori,favori,0.22991986463456404,0.770080135365436
28046,1.67,2.38,favori,favori,0.16208122815565618,0.8379187718443438
28047,1.03,21.0,favori,favori,0.251791456912419,0.748208543087581
28048,1.04,15.75,favori,favori,0.24909137762661338,0.7509086223733866
28049,1.13,7.65,favori,favori,0.06300602396086685,0.9369939760391331
28050,1.12,7.94,favori,favori,0.18909944868242556,0.8109005513175744
28051,1.74,2.25,favori,favori,0.11977594415153425,0.8802240558484657
28052,1.88,2.06,challenger,challenger,0.5021506537189271,0.49784934628107286
28053,1.29,3.98,favori,favori,0.43799632839566527,0.5620036716043347
28054,1.66,2.35,favori,favori,0.2955769291832401,0.7044230708167599
28055,1.44,2.98,favori,favori,0.22428322223807262,0.7757167777619274
28056,1.33,3.62,favori,favori,0.3218345909076158,0.6781654090923842
28057,1.6,2.48,favori,challenger,0.5529215943481516,0.44707840565184837
28058,1.59,2.49,favori,favori,0.10209781693275843,0.8979021830672416
28059,1.75,2.18,favori,favori,0.2625309555727281,0.7374690444272719
28060,1.57,2.55,favori,favori,0.4080751210299052,0.5919248789700948
28061,1.48,2.83,favori,favori,0.23017293301571584,0.7698270669842842
28062,1.89,2.01,favori,favori,0.3353170782272066,0.6646829217727934
28063,1.31,3.78,favori,favori,0.12030743779946118,0.8796925622005388
28065,3.23,1.39,challenger,favori,0.42168973692546896,0.578310263074531
28066,1.63,2.42,favori,favori,0.12350823044448656,0.8764917695555134
28067,3.98,1.29,challenger,favori,0.3796564664565849,0.6203435335434151
28068,1.3,3.81,favori,favori,0.11720601504238048,0.8827939849576195
28069,1.44,2.98,favori,favori,0.4509563370222043,0.5490436629777957
28073,2.26,1.7,favori,favori,0.20797293990791255,0.7920270600920875
28074,1.43,3.05,challenger,challenger,0.5789318653293574,0.4210681346706427
28075,1.51,2.73,challenger,challenger,0.5581165007678452,0.4418834992321547
28076,4.0,1.29,challenger,favori,0.4556922055793361,0.5443077944206639
28077,1.71,2.27,challenger,challenger,0.5648928125483904,0.4351071874516096
28078,1.67,2.35,challenger,challenger,0.5812224109045665,0.41877758909543344
28079,1.48,2.87,challenger,favori,0.3000213029022355,0.6999786970977645
28080,1.51,2.77,challenger,challenger,0.6307737822238673,0.3692262177761327
28081,1.49,2.84,favori,favori,0.213136138163726,0.786863861836274
28082,1.6,2.52,challenger,favori,0.48288694738668836,0.5171130526133116
28083,1.75,2.2,favori,favori,0.4856642460215935,0.5143357539784065
28084,1.77,2.18,favori,favori,0.32719790844492525,0.6728020915550748
28085,1.35,3.52,favori,favori,0.43824198897941335,0.5617580110205866
28086,2.09,1.83,favori,favori,0.363391454504694,0.636608545495306
28087,1.4,3.2,favori,challenger,0.5522108128465828,0.44778918715341726
28088,1.35,3.5,favori,favori,0.46459710299957513,0.5354028970004249
28089,1.47,2.93,favori,challenger,0.5889518409685159,0.4110481590314841
28090,1.56,2.62,favori,favori,0.45999420975728533,0.5400057902427147
28091,1.56,2.64,challenger,favori,0.2927442659156907,0.7072557340843093
28092,1.34,3.62,favori,favori,0.4047031026512796,0.5952968973487204
28093,1.53,2.74,favori,favori,0.20959383938475118,0.7904061606152488
28094,1.31,3.86,favori,favori,0.3962826236287029,0.6037173763712971
28095,2.26,1.73,challenger,favori,0.28264946438635474,0.7173505356136453
28096,2.09,1.85,challenger,favori,0.4712752215260345,0.5287247784739655
28097,2.53,1.6,challenger,favori,0.2835688609842717,0.7164311390157283
28098,1.34,3.67,favori,favori,0.44655372708517316,0.5534462729148268
28099,1.48,2.91,challenger,challenger,0.5019805252450812,0.4980194747549188
28100,1.63,2.46,challenger,favori,0.28734430375379105,0.712655696246209
28101,1.99,1.93,favori,favori,0.2435690978477496,0.7564309021522504
28102,1.59,2.56,favori,favori,0.23725375661382775,0.7627462433861723
28103,2.68,1.55,favori,favori,0.09529549188831865,0.9047045081116813
28104,2.29,1.7,challenger,favori,0.2797425072623345,0.7202574927376655
28105,1.32,3.73,favori,favori,0.24873701456323127,0.7512629854367687
28106,1.47,2.92,challenger,favori,0.39985425068831804,0.600145749311682
28107,1.32,3.79,challenger,favori,0.2597295251550139,0.7402704748449861
28108,2.06,1.85,favori,favori,0.26220696713070124,0.7377930328692988
28109,1.78,2.18,challenger,favori,0.42429463961877834,0.5757053603812217
28110,1.9,2.01,favori,favori,0.24968401609753266,0.7503159839024673
28111,1.8,2.13,challenger,favori,0.25283090396279906,0.7471690960372009
28113,1.39,3.28,challenger,favori,0.30675240727362996,0.69324759272637
28114,1.47,2.89,challenger,favori,0.22933185512038678,0.7706681448796132
28115,1.23,4.65,favori,favori,0.4528482214164824,0.5471517785835176
28116,1.18,5.76,favori,favori,0.29881233886999004,0.70118766113001
28117,1.23,4.73,favori,challenger,0.5497364208891675,0.4502635791108324
28118,3.45,1.36,challenger,favori,0.21726693366021943,0.7827330663397806
28119,2.41,1.64,challenger,favori,0.43017729714655395,0.569822702853446
28120,1.39,3.28,challenger,challenger,0.5524546714588141,0.44754532854118595
28121,2.22,1.74,favori,favori,0.3769971592389715,0.6230028407610285
28122,1.32,3.77,favori,favori,0.4396780952556636,0.5603219047443364
28123,1.12,7.71,favori,favori,0.40369871233911214,0.5963012876608879
28124,1.25,4.46,favori,favori,0.2393398271104359,0.7606601728895641
28125,1.21,5.08,favori,favori,0.4550671540421526,0.5449328459578474
28126,1.56,2.62,challenger,favori,0.3418925258141763,0.6581074741858237
28127,1.63,2.45,challenger,favori,0.4992567858881968,0.5007432141118032
28128,1.45,3.0,challenger,favori,0.2242888350072051,0.7757111649927949
28129,2.34,1.68,challenger,favori,0.4530139355307212,0.5469860644692788
28130,2.13,1.8,challenger,favori,0.4737188365323475,0.5262811634676525
28131,1.52,2.72,challenger,challenger,0.5401812681585858,0.4598187318414142
28132,1.65,2.38,favori,challenger,0.5201671719298961,0.4798328280701039
28133,1.26,4.38,favori,favori,0.3468649559170932,0.6531350440829068
28134,1.43,3.07,favori,favori,0.36095003784560664,0.6390499621543934
28135,1.94,1.96,favori,favori,0.3445188887864442,0.6554811112135558
28136,1.01,46.0,favori,favori,0.35217065194483566,0.6478293480551643
28137,1.56,2.62,challenger,challenger,0.607879108693476,0.39212089130652406
28138,1.1,8.6,favori,favori,0.4685581800397274,0.5314418199602726
28139,1.59,2.52,favori,favori,0.40560948013453113,0.5943905198654689
28140,1.98,1.93,challenger,favori,0.3365872143881665,0.6634127856118335
28141,1.58,2.56,challenger,favori,0.43724797460884357,0.5627520253911564
28142,1.48,2.87,favori,favori,0.32745890597155736,0.6725410940284426
28143,1.14,6.76,favori,favori,0.4828874462944187,0.5171125537055813
28144,1.5,2.8,favori,favori,0.25465612084750255,0.7453438791524974
28145,2.94,1.47,favori,favori,0.1883044901698857,0.8116955098301143
28146,1.65,2.42,favori,favori,0.4368785564736283,0.5631214435263717
28147,1.14,7.03,favori,favori,0.48952035555740825,0.5104796444425918
28148,1.54,2.7,challenger,favori,0.36839431449997506,0.6316056855000249
28149,1.14,7.18,favori,favori,0.34498351072093025,0.6550164892790697
28150,1.02,25.5,favori,favori,0.3535794462031939,0.6464205537968061
28151,1.35,3.55,challenger,favori,0.29826199486873084,0.7017380051312692
28152,1.1,9.05,favori,favori,0.13639735414058551,0.8636026458594145
28153,1.12,7.72,challenger,favori,0.23893738605331283,0.7610626139466872
28154,1.02,23.0,favori,favori,0.21587880532003867,0.7841211946799613
28155,1.24,4.7,favori,favori,0.4825906299630969,0.5174093700369031
28156,1.39,3.32,favori,challenger,0.5021862710953007,0.4978137289046993
28157,1.08,10.75,favori,favori,0.3311883665387686,0.6688116334612314
28158,1.13,7.51,favori,favori,0.2548716286156819,0.7451283713843181
28159,1.53,2.66,favori,favori,0.46908177889380276,0.5309182211061972
28160,1.3,3.82,favori,favori,0.3527531352824994,0.6472468647175006
28161,3.23,1.39,favori,favori,0.4274539530270903,0.5725460469729097
28163,1.21,4.89,favori,favori,0.3515737082972854,0.6484262917027146
28165,1.85,2.04,favori,favori,0.41820351101854814,0.5817964889814519
28166,1.69,2.27,challenger,favori,0.43336262157466954,0.5666373784253305
28167,1.28,4.02,favori,challenger,0.5139999256162455,0.4860000743837545
28168,1.23,4.63,favori,challenger,0.6475858536777124,0.3524141463222877
28169,2.07,1.83,challenger,favori,0.4045896871518194,0.5954103128481806
28170,2.77,1.5,favori,favori,0.2021762924126067,0.7978237075873933
28171,2.6,1.55,challenger,favori,0.20318672368484814,0.7968132763151519
28172,1.68,2.34,favori,favori,0.4576869996705303,0.5423130003294697
28173,1.51,2.77,favori,favori,0.4447270345374279,0.5552729654625721
28174,2.45,1.61,challenger,challenger,0.5423097937321083,0.4576902062678917
28175,1.76,2.16,favori,favori,0.1105806127127289,0.8894193872872711
28176,1.31,3.79,favori,favori,0.12695096796457805,0.873049032035422
28177,1.48,2.84,challenger,favori,0.3903657018788339,0.6096342981211661
28179,1.38,3.29,favori,favori,0.23751526023086944,0.7624847397691306
28180,3.82,1.3,challenger,favori,0.4348379278729195,0.5651620721270805
28181,1.5,2.76,favori,favori,0.4138490670290873,0.5861509329709127
28182,1.17,5.96,challenger,favori,0.21497652235218812,0.7850234776478119
28183,1.22,4.85,favori,favori,0.21564432469319894,0.7843556753068011
28184,1.45,2.99,favori,favori,0.38345888029962893,0.6165411197003711
28185,1.24,4.65,favori,favori,0.39950195768747754,0.6004980423125225
28186,1.2,5.16,favori,favori,0.30478487038177526,0.6952151296182247
28187,1.69,2.3,challenger,favori,0.38527376449673767,0.6147262355032623
28188,1.01,41.0,favori,favori,0.3731743107176637,0.6268256892823363
28190,1.03,17.5,favori,favori,0.2983911303516775,0.7016088696483225
28191,1.1,8.6,favori,favori,0.36310979866895987,0.6368902013310401
28192,1.23,4.77,favori,favori,0.14172575499237117,0.8582742450076288
28193,1.43,3.05,favori,favori,0.2173637862520429,0.7826362137479571
28194,1.24,4.61,favori,favori,0.19519579303937473,0.8048042069606253
28195,2.21,1.75,challenger,challenger,0.5852637181204554,0.41473628187954453
28196,1.68,2.34,challenger,favori,0.2885799496568928,0.7114200503431072
28197,2.59,1.57,favori,favori,0.21645101649208032,0.7835489835079197
28198,1.27,4.24,favori,favori,0.3264159345293778,0.6735840654706222
28199,1.51,2.78,favori,favori,0.3881316033536255,0.6118683966463745
28200,1.54,2.66,favori,favori,0.38471990668670975,0.6152800933132903
28201,1.05,13.0,favori,favori,0.29267363999253426,0.7073263600074657
28202,2.5,1.6,favori,favori,0.10150816446715172,0.8984918355328483
28203,1.01,61.0,favori,challenger,0.5617821768516245,0.43821782314837554
28204,1.9,2.03,challenger,challenger,0.505260565912172,0.494739434087828
28205,1.03,21.0,favori,favori,0.3110352999828918,0.6889647000171082
28206,1.28,4.18,favori,favori,0.2451443088842553,0.7548556911157447
28207,1.2,5.34,favori,favori,0.2849527162264206,0.7150472837735794
28208,1.01,41.0,favori,favori,0.1653220704867009,0.8346779295132991
28209,1.4,3.27,favori,favori,0.3002261499040253,0.6997738500959747
28211,1.12,7.72,favori,favori,0.3317755527478975,0.6682244472521025
28212,3.05,1.43,challenger,favori,0.4482941801498991,0.5517058198501009
28213,1.9,1.99,favori,favori,0.2755543098808455,0.7244456901191545
28214,1.69,2.29,favori,favori,0.44571769670618233,0.5542823032938177
28216,3.41,1.36,challenger,favori,0.4218395516994111,0.5781604483005889
28217,1.61,2.46,favori,favori,0.22151852258367022,0.7784814774163298
28218,1.64,2.39,favori,favori,0.22218091682311047,0.7778190831768895
28219,2.16,1.77,favori,favori,0.18395650467339475,0.8160434953266053
28220,1.4,3.18,favori,favori,0.437223697632277,0.562776302367723
28222,1.11,8.01,favori,favori,0.2530806799083686,0.7469193200916314
28223,2.25,1.71,challenger,favori,0.3956931732673097,0.6043068267326903
28224,1.24,4.44,favori,favori,0.28298118243010073,0.7170188175698993
28225,1.24,4.46,favori,favori,0.3363879161981028,0.6636120838018972
28227,1.71,2.24,favori,favori,0.3215436395398644,0.6784563604601356
28229,2.35,1.66,challenger,favori,0.23279675506112518,0.7672032449388748
28230,1.25,4.36,favori,challenger,0.5593789865113575,0.44062101348864247
28231,1.6,2.48,challenger,favori,0.43964696091958777,0.5603530390804122
28232,1.15,6.39,challenger,favori,0.28482910784767,0.71517089215233
28233,2.57,1.56,challenger,challenger,0.5692849495158748,0.4307150504841252
28234,1.98,1.91,challenger,favori,0.18165895084119377,0.8183410491588062
28235,1.95,1.93,favori,favori,0.22764326742166374,0.7723567325783363
28238,1.55,2.61,favori,favori,0.35698177501210804,0.643018224987892
28239,1.35,3.47,challenger,favori,0.36514895366358013,0.6348510463364199
28240,1.45,2.94,favori,favori,0.2742113936054773,0.7257886063945227
28241,1.2,5.07,favori,favori,0.33859783528767307,0.6614021647123269
28242,1.07,10.16,challenger,favori,0.24892099329958628,0.7510790067004137
28243,1.12,7.54,favori,favori,0.3863571074625174,0.6136428925374826
28246,1.52,2.71,favori,favori,0.3402502360838481,0.6597497639161519
28247,1.54,2.63,favori,favori,0.4310522856714557,0.5689477143285443
28248,1.54,2.67,challenger,favori,0.23893881130048633,0.7610611886995137
28249,2.62,1.56,challenger,favori,0.3940303221018998,0.6059696778981002
28250,1.56,2.61,challenger,challenger,0.5499268721564771,0.45007312784352294
28251,1.17,5.98,favori,favori,0.23087835390325506,0.7691216460967449
28252,1.64,2.42,favori,favori,0.24626317588987945,0.7537368241101206
28253,1.2,5.16,favori,favori,0.26535395572698095,0.734646044273019
28254,1.5,2.81,favori,favori,0.18986175978969844,0.8101382402103016
28255,1.01,41.0,favori,favori,0.15002804483140675,0.8499719551685933
28256,1.81,2.12,challenger,favori,0.12082637296406606,0.8791736270359339
28257,1.23,4.72,favori,favori,0.49179241092498627,0.5082075890750137
28258,1.53,2.71,favori,favori,0.1578750555614833,0.8421249444385167
28260,1.29,4.04,challenger,favori,0.17094192804697794,0.8290580719530221
28261,1.83,2.09,favori,favori,0.2515929967654009,0.7484070032345991
28262,1.22,4.97,favori,favori,0.2524827889493979,0.7475172110506021
