,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
24633,4.3,1.27,favori,favori,0.334301223728677,0.665698776271323
24634,6.46,1.16,favori,favori,0.19177661265099666,0.8082233873490033
24635,6.55,1.15,favori,favori,0.13251277148354024,0.8674872285164598
24636,2.91,1.48,favori,favori,0.3011281146030814,0.6988718853969186
24637,1.39,3.34,challenger,challenger,0.5350994705137939,0.4649005294862061
24638,2.12,1.83,favori,favori,0.4363631700804248,0.5636368299195752
24639,2.88,1.49,challenger,favori,0.4881214503307181,0.5118785496692819
24640,1.62,2.49,challenger,challenger,0.5329676169977676,0.4670323830022324
24641,7.21,1.14,favori,favori,0.22573372263340663,0.7742662773665934
24642,4.96,1.22,favori,favori,0.19675563158287723,0.8032443684171228
24643,1.58,2.58,challenger,favori,0.4845466953033689,0.5154533046966311
24644,3.26,1.4,favori,favori,0.36518019701822035,0.6348198029817796
24645,2.14,1.78,favori,favori,0.4915698001282883,0.5084301998717117
24646,2.05,1.85,favori,favori,0.418632426017451,0.581367573982549
24647,2.44,1.61,favori,favori,0.48991227260572623,0.5100877273942738
24648,1.69,2.28,favori,favori,0.47715083170953976,0.5228491682904602
24649,3.38,1.36,favori,favori,0.47232421952929404,0.527675780470706
24650,3.33,1.37,favori,favori,0.3959462298884526,0.6040537701115474
24651,2.4,1.63,favori,favori,0.45410123596981056,0.5458987640301894
24652,1.42,3.07,favori,favori,0.4519205056323622,0.5480794943676378
24653,3.26,1.38,challenger,favori,0.39364913104170296,0.606350868958297
24654,5.62,1.17,favori,favori,0.24696836363402241,0.7530316363659776
24655,1.69,2.29,challenger,favori,0.4152017215419027,0.5847982784580973
24656,1.69,2.29,challenger,challenger,0.6215092047483589,0.3784907952516411
24657,6.02,1.16,favori,favori,0.279825124939845,0.720174875060155
24658,1.47,2.85,challenger,favori,0.20974998442954618,0.7902500155704538
24659,2.19,1.75,favori,favori,0.45630387598247446,0.5436961240175255
24660,2.35,1.66,favori,favori,0.3369958442490093,0.6630041557509907
24661,2.62,1.54,favori,favori,0.41021233855451755,0.5897876614454824
24662,1.66,2.34,favori,challenger,0.5460651445218834,0.4539348554781166
24663,2.49,1.59,challenger,favori,0.47539489419942105,0.524605105800579
24664,3.05,1.43,favori,favori,0.40794764215028456,0.5920523578497154
24665,2.26,1.7,favori,favori,0.3649289765857425,0.6350710234142575
24666,3.74,1.32,favori,favori,0.32706881261523757,0.6729311873847624
24667,8.37,1.11,favori,favori,0.09629295149629669,0.9037070485037033
24668,2.71,1.53,challenger,challenger,0.5559353442974464,0.44406465570255355
24669,5.55,1.18,favori,favori,0.1574517836340097,0.8425482163659903
24670,1.31,3.74,challenger,challenger,0.7400545726576434,0.2599454273423566
24671,6.5,1.14,favori,favori,0.19095457828635054,0.8090454217136495
24672,1.54,2.62,challenger,favori,0.24123265695372764,0.7587673430462724
24673,2.86,1.48,favori,favori,0.4313960368987053,0.5686039631012947
24674,8.67,1.1,favori,favori,0.272315354491083,0.727684645508917
24675,1.99,1.9,favori,challenger,0.6847464357988033,0.31525356420119666
24676,3.56,1.34,favori,favori,0.22959436175234837,0.7704056382476516
24677,3.92,1.3,favori,favori,0.12489602516163101,0.875103974838369
24678,4.11,1.28,favori,favori,0.1669919854368379,0.8330080145631621
24679,2.66,1.54,favori,favori,0.22168261174008186,0.7783173882599181
24680,1.74,2.2,favori,favori,0.26897368370948005,0.73102631629052
24681,3.82,1.3,favori,favori,0.3920583653348346,0.6079416346651654
24682,2.42,1.64,favori,favori,0.40934657581601297,0.590653424183987
24683,2.8,1.5,favori,favori,0.3604512617392084,0.6395487382607916
24684,6.7,1.14,favori,favori,0.20751418023627355,0.7924858197637265
24685,1.27,4.22,challenger,challenger,0.8921307612082026,0.10786923879179741
24686,1.31,3.85,challenger,challenger,0.5297419988654933,0.47025800113450666
24687,5.24,1.2,favori,favori,0.33374798529294636,0.6662520147070536
24688,1.53,2.7,challenger,favori,0.44712498799392963,0.5528750120060704
24689,3.64,1.33,favori,favori,0.20795454066681274,0.7920454593331873
24690,2.62,1.56,favori,favori,0.3303787822982982,0.6696212177017018
24691,1.66,2.37,challenger,favori,0.22317311544866703,0.776826884551333
24692,1.78,2.17,challenger,favori,0.3855760458567413,0.6144239541432587
24693,4.22,1.27,favori,favori,0.2960689631957836,0.7039310368042164
24694,8.05,1.11,favori,favori,0.21037867949720768,0.7896213205027923
24695,1.42,3.11,favori,favori,0.452492738393547,0.547507261606453
24696,2.5,1.61,favori,challenger,0.5520103978048224,0.4479896021951776
24697,6.92,1.14,favori,favori,0.23678031513576292,0.7632196848642371
24698,6.2,1.17,favori,favori,0.25474191588282236,0.7452580841171776
24699,2.54,1.6,challenger,favori,0.3191156063132682,0.6808843936867318
24700,2.6,1.57,favori,favori,0.30301405733686215,0.6969859426631378
24701,2.62,1.57,challenger,favori,0.2248247069063083,0.7751752930936917
24702,1.41,3.22,favori,challenger,0.5106681650057656,0.48933183499423444
24703,2.36,1.68,favori,favori,0.3739300085928027,0.6260699914071973
24704,2.04,1.88,challenger,favori,0.3164965543087943,0.6835034456912057
24705,2.02,1.91,favori,favori,0.40467170209297976,0.5953282979070202
24706,1.61,2.52,challenger,favori,0.46595677292791693,0.5340432270720831
24707,3.32,1.39,favori,favori,0.2528688994630066,0.7471311005369934
24708,3.17,1.42,favori,favori,0.37546279376965397,0.624537206230346
24709,2.87,1.49,favori,favori,0.3398042030910995,0.6601957969089005
24710,3.24,1.41,challenger,favori,0.2957713304712425,0.7042286695287575
24711,3.19,1.42,challenger,favori,0.2428636207657182,0.7571363792342818
24712,3.88,1.31,favori,favori,0.3322262777800088,0.6677737222199912
24713,1.96,1.96,challenger,favori,0.31566143787641343,0.6843385621235866
24714,3.71,1.33,challenger,favori,0.21130506779737646,0.7886949322026235
24715,1.73,2.26,challenger,challenger,0.5448230629887194,0.4551769370112806
24716,1.85,2.08,challenger,favori,0.4626182902944208,0.5373817097055792
24717,2.36,1.67,favori,favori,0.460287951176806,0.539712048823194
24718,3.52,1.35,favori,favori,0.38324023533651663,0.6167597646634834
24719,3.22,1.4,favori,favori,0.4425929977452615,0.5574070022547385
24720,4.14,1.28,favori,favori,0.2438099344420147,0.7561900655579853
24721,1.81,2.12,favori,favori,0.23167038438479481,0.7683296156152052
24722,1.5,2.8,challenger,challenger,0.5318960239274728,0.4681039760725272
24723,5.87,1.17,favori,favori,0.11176048367489899,0.888239516325101
24724,3.2,1.4,challenger,favori,0.31477232024479895,0.685227679755201
24725,1.8,2.13,challenger,favori,0.4499550343702755,0.5500449656297245
24726,1.83,2.09,challenger,favori,0.4838953929198344,0.5161046070801656
24727,5.31,1.2,favori,favori,0.10203809793166019,0.8979619020683398
24728,3.97,1.29,favori,favori,0.4109489517461775,0.5890510482538225
24729,2.11,1.81,favori,favori,0.3717370608504351,0.6282629391495649
24730,2.02,1.88,favori,favori,0.2455273872145407,0.7544726127854593
24731,10.16,1.08,favori,favori,0.08933488776972653,0.9106651122302735
24732,3.74,1.32,favori,favori,0.18456509206500848,0.8154349079349915
24733,14.74,1.05,favori,favori,0.10077014061978207,0.8992298593802179
24734,1.52,2.73,favori,challenger,0.5255769240254994,0.4744230759745006
24735,1.87,2.04,challenger,favori,0.41937736785543966,0.5806226321445603
24736,2.25,1.72,challenger,favori,0.27355749918742944,0.7264425008125706
24737,1.33,3.64,challenger,challenger,0.5038104991507273,0.49618950084927277
24738,2.73,1.52,challenger,favori,0.43861462349179425,0.5613853765082057
24739,2.27,1.71,challenger,favori,0.3698251677800789,0.6301748322199211
24740,1.79,2.14,challenger,favori,0.297147526243293,0.702852473756707
24741,5.24,1.2,favori,favori,0.45999733723878344,0.5400026627612166
24742,4.3,1.26,favori,favori,0.19802557037780377,0.8019744296221962
24743,5.0,1.21,favori,favori,0.3192334084475228,0.6807665915524772
24744,1.93,1.97,challenger,challenger,0.544075038345054,0.455924961654946
24745,1.59,2.52,favori,challenger,0.5155805913161952,0.48441940868380484
24746,3.35,1.38,favori,favori,0.1736356274058446,0.8263643725941554
24747,2.93,1.46,challenger,favori,0.2923034175215534,0.7076965824784466
24748,9.35,1.09,favori,favori,0.15431147561252523,0.8456885243874748
24749,13.0,1.06,favori,favori,0.04051045238372386,0.9594895476162761
24750,1.72,2.25,favori,favori,0.4139148133090391,0.5860851866909609
24751,7.2,1.13,favori,favori,0.12243308262696695,0.877566917373033
24752,2.11,1.81,favori,favori,0.25923539879473356,0.7407646012052664
24753,5.12,1.21,favori,favori,0.18308018926942315,0.8169198107305768
24754,2.6,1.56,challenger,favori,0.303270068905108,0.696729931094892
24755,2.54,1.58,favori,challenger,0.6634880576432398,0.33651194235676024
24756,1.56,2.6,favori,favori,0.43346456725418525,0.5665354327458147
24757,4.72,1.24,favori,favori,0.18212078685904032,0.8178792131409597
24758,2.36,1.68,favori,favori,0.3435168190879304,0.6564831809120696
24759,2.01,1.92,favori,favori,0.3936391499539663,0.6063608500460337
24760,15.85,1.05,favori,favori,0.022733474362039208,0.9772665256379608
24761,2.49,1.62,favori,favori,0.33544000095498194,0.6645599990450181
24762,2.9,1.48,challenger,favori,0.27014131076902403,0.729858689230976
24763,16.09,1.04,favori,favori,0.1343787441069848,0.8656212558930152
24764,1.58,2.58,challenger,challenger,0.5652013900668824,0.43479860993311764
24765,8.4,1.11,favori,favori,0.14432047930011238,0.8556795206998876
24766,20.4,1.03,favori,favori,0.11224596247226204,0.887754037527738
24767,3.36,1.38,favori,favori,0.29111946362959407,0.7088805363704059
24768,3.02,1.45,favori,favori,0.3288400139668064,0.6711599860331936
24769,1.55,2.67,favori,favori,0.44775342042059374,0.5522465795794063
24770,6.8,1.15,favori,favori,0.15607793356768995,0.84392206643231
24771,4.35,1.27,favori,favori,0.20880514718158316,0.7911948528184168
24772,1.47,2.92,favori,challenger,0.5005058173762253,0.49949418262377465
24773,1.45,2.97,challenger,challenger,0.5916382169783402,0.4083617830216598
24774,1.56,2.6,challenger,favori,0.3879424365805936,0.6120575634194064
24775,2.41,1.64,favori,favori,0.3513183417051883,0.6486816582948117
24776,3.56,1.34,favori,favori,0.3198314723429757,0.6801685276570243
24777,1.58,2.56,challenger,favori,0.4123892469844581,0.5876107530155419
24778,2.01,1.9,challenger,favori,0.46746784828860544,0.5325321517113946
24779,5.32,1.2,challenger,favori,0.21422978464229614,0.7857702153577039
24780,3.55,1.35,challenger,favori,0.3846935993129664,0.6153064006870336
24781,3.29,1.39,challenger,favori,0.4500350945809274,0.5499649054190726
24782,3.29,1.39,favori,favori,0.38486253570501705,0.615137464294983
24783,10.95,1.07,favori,favori,0.06498635711720213,0.9350136428827979
24784,2.32,1.68,favori,favori,0.2834243301611433,0.7165756698388567
24785,10.09,1.08,favori,favori,0.0928011085000886,0.9071988914999114
24786,3.21,1.4,favori,favori,0.493104743429559,0.506895256570441
24787,2.8,1.5,favori,favori,0.4923264819401394,0.5076735180598606
24788,1.56,2.6,challenger,favori,0.39749845777337267,0.6025015422266273
24789,6.91,1.14,favori,favori,0.17102011397573436,0.8289798860242656
24790,4.05,1.29,favori,favori,0.1883610366018551,0.8116389633981449
24791,2.19,1.76,favori,challenger,0.5654624270326372,0.43453757296736284
24792,5.57,1.18,favori,favori,0.18581830180597225,0.8141816981940277
24793,2.62,1.56,challenger,favori,0.4494569958091087,0.5505430041908913
24794,6.66,1.14,challenger,favori,0.3218875794117898,0.6781124205882102
24795,4.18,1.27,favori,favori,0.26018408074108945,0.7398159192589105
24796,3.69,1.33,favori,favori,0.48644746764151514,0.5135525323584849
24797,3.81,1.31,favori,favori,0.27395175171379205,0.726048248286208
24798,1.92,1.99,challenger,favori,0.3407505578869756,0.6592494421130244
24799,6.27,1.16,favori,favori,0.2586359637158179,0.7413640362841821
24800,3.52,1.35,challenger,challenger,0.5723722809375328,0.4276277190624672
24801,6.16,1.16,favori,favori,0.2822611153364958,0.7177388846635042
24802,3.8,1.31,favori,challenger,0.5715765750832666,0.4284234249167333
24803,41.0,1.01,favori,favori,0.014459981050414461,0.9855400189495855
24804,11.0,1.07,favori,favori,0.07950342669312693,0.9204965733068731
24805,4.85,1.22,favori,favori,0.30839317631311225,0.6916068236868878
24806,3.85,1.31,favori,favori,0.11645849587513313,0.8835415041248669
24807,2.8,1.51,challenger,favori,0.22203801049438066,0.7779619895056193
24808,2.82,1.5,favori,favori,0.37565599466737043,0.6243440053326296
24809,4.3,1.27,challenger,favori,0.24959840407420564,0.7504015959257944
24810,3.62,1.34,favori,favori,0.2971773911602448,0.7028226088397552
24811,3.8,1.22,challenger,favori,0.3150382565491061,0.6849617434508939
24812,7.79,1.13,favori,favori,0.11225540774296017,0.8877445922570398
24813,2.58,1.58,challenger,favori,0.3870851571490088,0.6129148428509912
24814,10.02,1.1,favori,favori,0.02772862819144617,0.9722713718085538
24815,3.09,1.44,favori,favori,0.3718082720826096,0.6281917279173904
24816,3.36,1.38,favori,favori,0.2229498475684225,0.7770501524315775
24817,4.47,1.26,favori,favori,0.24991883866611775,0.7500811613338823
24818,9.73,1.09,favori,favori,0.1671534269635644,0.8328465730364356
24819,5.83,1.18,favori,favori,0.18448982041387085,0.8155101795861291
24820,2.93,1.47,challenger,favori,0.23184765573595112,0.7681523442640489
24821,3.8,1.31,favori,favori,0.3277258857369941,0.6722741142630059
24822,5.95,1.16,favori,favori,0.2840092856449863,0.7159907143550137
24823,1.5,2.72,favori,challenger,0.6396801560227647,0.3603198439772352
24824,2.04,1.85,challenger,challenger,0.5871957442312787,0.41280425576872126
24825,1.54,2.62,challenger,challenger,0.5089947510461441,0.4910052489538559
24826,2.68,1.51,challenger,favori,0.3988413931366944,0.6011586068633056
24827,3.45,1.35,favori,favori,0.2746646720269925,0.7253353279730075
24828,2.3,1.68,favori,favori,0.376644851707829,0.623355148292171
24829,1.76,2.17,challenger,favori,0.41646093232303294,0.5835390676769671
24830,4.06,1.28,challenger,favori,0.41934933898386273,0.5806506610161373
24831,1.44,2.99,challenger,favori,0.49253254190229456,0.5074674580977054
24832,2.28,1.69,favori,challenger,0.5361596056683466,0.4638403943316533
24833,3.82,1.3,favori,favori,0.2570590068195895,0.7429409931804105
24834,2.33,1.67,favori,challenger,0.567658430437303,0.432341569562697
24835,2.69,1.52,favori,challenger,0.5466653970645573,0.4533346029354427
24836,1.49,2.79,favori,favori,0.4272830014077026,0.5727169985922974
24837,3.85,1.3,favori,favori,0.2974859696637705,0.7025140303362295
24838,3.33,1.38,challenger,favori,0.364245344558111,0.635754655441889
24839,3.18,1.41,favori,challenger,0.5755153645160399,0.4244846354839601
24840,3.06,1.42,favori,favori,0.4074715815018527,0.5925284184981473
24841,3.97,1.29,favori,favori,0.3245684606131467,0.6754315393868533
24842,4.72,1.23,favori,favori,0.1619584532178422,0.8380415467821578
24843,3.12,1.41,favori,favori,0.46339644024750326,0.5366035597524967
24844,1.68,2.34,favori,favori,0.3531750510433238,0.6468249489566762
24845,2.73,1.52,favori,favori,0.39799720968124397,0.602002790318756
24846,1.75,2.2,favori,favori,0.3996641237641998,0.6003358762358002
24847,4.56,1.24,favori,favori,0.3156174549054177,0.6843825450945823
24848,3.38,1.37,favori,favori,0.2437714749905302,0.7562285250094698
24849,1.96,1.94,favori,favori,0.3417100522417653,0.6582899477582347
24850,2.86,1.48,challenger,favori,0.25370730818838716,0.7462926918116128
24851,2.24,1.73,favori,favori,0.2349291750668493,0.7650708249331507
24852,5.57,1.18,favori,favori,0.31595536915195777,0.6840446308480422
24853,1.51,2.78,challenger,favori,0.49559056176779515,0.5044094382322049
24854,3.5,1.36,challenger,favori,0.37942422052347824,0.6205757794765218
24855,4.19,1.28,favori,favori,0.18231653333696562,0.8176834666630344
24856,3.41,1.38,favori,favori,0.2938718115860467,0.7061281884139533
24857,1.84,2.1,favori,favori,0.34632617317374303,0.653673826826257
24858,2.33,1.69,challenger,favori,0.466800340585834,0.533199659414166
24859,2.2,1.77,challenger,favori,0.49069106980964106,0.5093089301903589
24860,6.23,1.16,favori,favori,0.33874386778635235,0.6612561322136477
24861,3.4,1.38,challenger,challenger,0.5684406118165224,0.43155938818347767
24862,1.62,2.45,challenger,challenger,0.5960330308198287,0.4039669691801712
24863,8.36,1.11,favori,favori,0.26821881957324223,0.7317811804267578
24864,7.76,1.12,favori,favori,0.1823110350959315,0.8176889649040685
24865,1.63,2.46,favori,favori,0.4896416275651937,0.5103583724348063
24866,4.2,1.27,favori,favori,0.3904167202152382,0.6095832797847618
24867,3.83,1.32,favori,favori,0.3509643060848614,0.6490356939151386
24868,8.67,1.1,favori,favori,0.27548028158388427,0.7245197184161157
24869,1.81,2.12,favori,favori,0.33491471496542524,0.6650852850345748
24870,1.88,2.02,challenger,favori,0.3533521482815023,0.6466478517184977
24871,18.6,1.03,favori,favori,0.08418798622284696,0.915812013777153
24872,6.02,1.17,favori,favori,0.220442675152986,0.779557324847014
24873,5.76,1.18,favori,favori,0.17765595445422966,0.8223440455457703
24874,3.05,1.43,challenger,favori,0.22259193276184785,0.7774080672381521
24875,5.63,1.18,favori,favori,0.2564094563127275,0.7435905436872725
24876,2.62,1.56,challenger,challenger,0.5398763258544657,0.46012367414553434
24877,2.37,1.66,favori,favori,0.443293580534759,0.556706419465241
24878,6.02,1.17,favori,favori,0.27921863998709995,0.7207813600129
24879,13.89,1.05,challenger,favori,0.1196222071076124,0.8803777928923876
24880,22.73,1.02,favori,favori,0.10878418921790056,0.8912158107820994
24881,1.33,3.64,challenger,challenger,0.552089454569465,0.44791054543053505
24882,6.35,1.15,favori,favori,0.08241323730282335,0.9175867626971766
24883,2.3,1.69,favori,favori,0.49733295580702874,0.5026670441929713
24884,1.79,2.14,favori,favori,0.48207194922586527,0.5179280507741347
24885,10.28,1.06,favori,favori,0.1523967489867848,0.8476032510132152
24886,1.57,2.57,favori,challenger,0.5462375263069447,0.45376247369305533
24887,2.2,1.75,favori,favori,0.4359868901438596,0.5640131098561404
24888,1.58,2.54,challenger,challenger,0.5197223787063938,0.4802776212936061
24889,20.5,1.03,favori,favori,0.04066259634767477,0.9593374036523252
24890,2.34,1.68,favori,favori,0.36530298625918867,0.6346970137408113
24891,1.56,2.6,challenger,challenger,0.549436161136285,0.450563838863715
24892,1.79,2.14,favori,favori,0.42425520879577927,0.5757447912042207
24893,5.63,1.18,favori,favori,0.41830815763193996,0.58169184236806
24894,3.3,1.37,challenger,favori,0.2876849399436028,0.7123150600563972
24895,2.25,1.72,favori,favori,0.37876327892926975,0.6212367210707302
24896,15.92,1.04,favori,favori,0.3961518732505189,0.6038481267494811
24897,2.97,1.45,challenger,favori,0.2007686670579678,0.7992313329420322
24898,1.17,6.13,challenger,challenger,0.6904743729857756,0.3095256270142244
24899,12.52,1.06,favori,favori,0.1282602852723248,0.8717397147276752
24900,5.91,1.17,favori,favori,0.0822592194889642,0.9177407805110358
24901,2.4,1.65,favori,favori,0.4098097427248709,0.5901902572751291
24902,3.85,1.31,favori,favori,0.2882219302339253,0.7117780697660747
24903,1.81,2.11,challenger,challenger,0.566042340842069,0.433957659157931
24904,1.9,2.01,challenger,favori,0.32992198927479843,0.6700780107252016
24905,2.86,1.48,challenger,favori,0.3838510809841459,0.6161489190158541
24906,2.2,1.75,favori,favori,0.37743234577920814,0.6225676542207919
24907,3.05,1.43,favori,favori,0.40867398111334874,0.5913260188866513
24908,2.41,1.64,challenger,favori,0.40058493156994623,0.5994150684300538
24909,8.2,1.11,favori,favori,0.18985251058504893,0.8101474894149511
24910,3.85,1.31,favori,favori,0.37998570599808423,0.6200142940019158
24911,2.34,1.68,favori,favori,0.4870451006333595,0.5129548993666405
24912,2.64,1.55,favori,favori,0.41407917005204964,0.5859208299479504
24913,3.28,1.39,favori,favori,0.15303143274613484,0.8469685672538652
24914,1.59,2.52,challenger,challenger,0.5297393617626697,0.47026063823733033
24915,13.89,1.05,favori,favori,0.1175991523655181,0.8824008476344819
24916,9.87,1.08,favori,favori,0.13939211335562707,0.8606078866443729
24917,3.14,1.42,favori,favori,0.39768261534993377,0.6023173846500662
24918,41.0,1.01,favori,favori,0.049204578565888,0.950795421434112
24919,5.11,1.21,favori,favori,0.15300221682954707,0.8469977831704529
24920,5.0,1.21,favori,favori,0.24420461155051276,0.7557953884494872
24921,21.68,1.02,favori,favori,0.07143949241939052,0.9285605075806095
24922,1.87,2.04,challenger,favori,0.36486688659357225,0.6351331134064278
24923,2.33,1.68,favori,favori,0.4437289348090556,0.5562710651909444
24924,4.55,1.24,favori,favori,0.2037396816585898,0.7962603183414102
24925,2.4,1.65,favori,favori,0.1976604567783904,0.8023395432216096
24926,10.16,1.08,favori,favori,0.12721842060418453,0.8727815793958155
24927,5.85,1.17,challenger,favori,0.17183295363368756,0.8281670463663124
24928,10.44,1.08,favori,favori,0.1203897383842848,0.8796102616157152
24929,3.11,1.42,favori,favori,0.245325642389861,0.754674357610139
24930,15.92,1.04,favori,favori,0.10221907037530986,0.8977809296246901
24931,41.0,1.01,favori,favori,0.028805613678722253,0.9711943863212777
24932,3.79,1.32,favori,favori,0.19907313422873352,0.8009268657712665
24933,7.5,1.13,favori,favori,0.26340256630867187,0.7365974336913281
24934,20.5,1.03,favori,favori,0.06448714719958504,0.935512852800415
24935,2.94,1.46,challenger,favori,0.22547162452379022,0.7745283754762098
24936,4.65,1.24,favori,favori,0.227928070936689,0.772071929063311
24937,10.16,1.08,favori,favori,0.13017358933633105,0.869826410663669
24938,4.22,1.27,favori,favori,0.3707016796791698,0.6292983203208302
24939,2.7,1.53,favori,favori,0.3715514491361942,0.6284485508638058
24940,4.26,1.27,favori,favori,0.336234735401875,0.663765264598125
24941,6.93,1.14,favori,favori,0.27303641936663436,0.7269635806333656
24942,6.16,1.16,favori,favori,0.19109883517103587,0.8089011648289641
24943,3.22,1.4,favori,favori,0.1881840718261394,0.8118159281738606
24944,2.9,1.47,favori,favori,0.3410904484863222,0.6589095515136778
24945,3.01,1.44,favori,favori,0.3189869819110588,0.6810130180889412
24946,41.0,1.01,favori,favori,0.01925556974804088,0.9807444302519591
24947,3.35,1.36,favori,favori,0.3062257352806369,0.6937742647193631
24948,31.0,1.01,favori,favori,0.035646589176874466,0.9643534108231255
24949,5.12,1.21,favori,favori,0.4343559267989858,0.5656440732010142
24950,5.24,1.2,favori,favori,0.2089093222319911,0.7910906777680089
24951,2.2,1.75,challenger,favori,0.28345680428267017,0.7165431957173298
24952,10.44,1.08,favori,favori,0.1243589915780996,0.8756410084219004
24953,6.16,1.16,favori,favori,0.17742097688308023,0.8225790231169198
24954,3.9,1.3,challenger,favori,0.3086835462026567,0.6913164537973433
24955,1.26,4.34,challenger,favori,0.44088688947620525,0.5591131105237948
24956,3.67,1.34,challenger,favori,0.3372183694600751,0.6627816305399249
24957,5.77,1.18,favori,favori,0.1681137943738985,0.8318862056261015
24958,2.74,1.53,favori,favori,0.21397062634873665,0.7860293736512634
24959,1.79,2.17,favori,favori,0.43410312453092437,0.5658968754690756
24960,2.7,1.54,challenger,favori,0.27415446784872344,0.7258455321512766
24961,10.36,1.08,favori,favori,0.06358437319526378,0.9364156268047362
24962,16.32,1.04,favori,favori,0.07191722420993807,0.9280827757900619
24963,6.55,1.15,favori,favori,0.14820462621919006,0.8517953737808099
24964,2.31,1.7,favori,favori,0.25594833253667704,0.744051667463323
24965,41.0,1.01,favori,favori,0.018939545748423936,0.9810604542515761
24966,3.21,1.41,favori,challenger,0.5583464739098281,0.44165352609017194
24967,5.61,1.19,favori,favori,0.2933021261550983,0.7066978738449017
24968,4.72,1.24,favori,favori,0.29028239030476477,0.7097176096952352
24969,2.87,1.49,favori,favori,0.30477181255167185,0.6952281874483281
24970,5.01,1.22,challenger,favori,0.13342500526205525,0.8665749947379447
24971,8.03,1.12,favori,favori,0.16891239970742788,0.8310876002925721
24972,9.81,1.09,favori,favori,0.09758079523509522,0.9024192047649048
24973,3.22,1.41,challenger,favori,0.2613789393628134,0.7386210606371866
24974,14.73,1.03,favori,favori,0.021420485390164612,0.9785795146098354
24975,2.65,1.51,favori,favori,0.16368599302651032,0.8363140069734897
24976,1.69,2.23,favori,favori,0.31964136425497425,0.6803586357450258
24977,4.44,1.23,favori,favori,0.1469526801003248,0.8530473198996752
24978,3.61,1.35,favori,favori,0.22211755402841615,0.7778824459715838
24979,7.66,1.12,favori,favori,0.18226314751655437,0.8177368524834456
24980,9.9,1.07,favori,favori,0.11298841012128358,0.8870115898787164
24981,1.67,2.37,challenger,challenger,0.5373276279194152,0.4626723720805847
24982,2.18,1.8,favori,favori,0.2627849204487718,0.7372150795512282
24983,8.75,1.11,favori,favori,0.11685929515674964,0.8831407048432504
24984,3.67,1.35,favori,favori,0.26563020471354504,0.734369795286455
24985,1.76,2.16,favori,challenger,0.5557727839532589,0.44422721604674104
24986,3.67,1.32,favori,favori,0.4175434436223716,0.5824565563776284
24987,2.87,1.47,favori,favori,0.39406752972036985,0.6059324702796302
24988,1.81,2.1,challenger,challenger,0.5787505798177073,0.4212494201822928
24989,1.76,2.16,challenger,challenger,0.5212404949441172,0.4787595050558829
24990,3.82,1.3,favori,favori,0.24579950584666344,0.7542004941533366
24991,3.14,1.41,challenger,favori,0.3618278481825805,0.6381721518174195
24992,4.23,1.26,challenger,favori,0.23873177681139368,0.7612682231886063
24993,1.45,2.94,challenger,challenger,0.6866384288528393,0.3133615711471606
24994,1.68,2.3,challenger,favori,0.38731586520172745,0.6126841347982726
24995,3.0,1.44,challenger,favori,0.3746784560224665,0.6253215439775335
24996,3.67,1.32,favori,challenger,0.6128930888095714,0.3871069111904286
24997,1.93,1.96,challenger,challenger,0.6978038519014801,0.3021961480985199
24998,3.34,1.37,challenger,favori,0.46436746575365795,0.535632534246342
24999,1.35,3.45,challenger,challenger,0.5664439322346267,0.43355606776537325
25000,1.47,2.86,challenger,challenger,0.5788317387981341,0.4211682612018659
25001,2.76,1.5,favori,challenger,0.5670697282547317,0.43293027174526827
25002,2.8,1.49,favori,favori,0.4822530551716938,0.5177469448283062
25003,2.2,1.74,challenger,challenger,0.6827337361098695,0.3172662638901304
25004,1.85,2.04,challenger,challenger,0.5649047821303248,0.43509521786967525
25005,4.02,1.29,favori,challenger,0.52656245479923,0.4734375452007699
25006,5.68,1.18,favori,favori,0.250279666504315,0.749720333495685
25007,1.42,3.02,challenger,challenger,0.6074368253386941,0.39256317466130586
25008,4.72,1.23,favori,favori,0.39050914261610004,0.6094908573839
25009,3.32,1.37,favori,challenger,0.5599160430797492,0.4400839569202508
25010,4.73,1.23,challenger,favori,0.3688452848579814,0.6311547151420186
25011,2.8,1.5,challenger,favori,0.4675542849103934,0.5324457150896066
25012,2.35,1.67,favori,challenger,0.5029248035485765,0.49707519645142356
25013,9.0,1.11,favori,favori,0.11381046833163333,0.8861895316683667
25014,2.74,1.49,favori,favori,0.21940070305660475,0.7805992969433952
25015,1.18,5.76,challenger,challenger,0.8180746046203358,0.1819253953796642
25016,3.33,1.38,favori,favori,0.2705609941425986,0.7294390058574014
25017,3.34,1.38,favori,favori,0.3286899772148646,0.6713100227851354
25018,4.03,1.29,favori,favori,0.28036683686067165,0.7196331631393283
25019,3.28,1.39,favori,challenger,0.5004119183096731,0.4995880816903268
25020,2.61,1.56,favori,challenger,0.5622288968118953,0.43777110318810475
25021,1.96,1.9,challenger,challenger,0.5550236226313092,0.4449763773686907
25022,5.93,1.17,favori,favori,0.29487221887129433,0.7051277811287057
25023,2.1,1.84,challenger,favori,0.4353169522152788,0.5646830477847212
25024,2.67,1.55,favori,challenger,0.6262913551421874,0.3737086448578126
25025,1.47,2.93,challenger,challenger,0.6691255650915089,0.3308744349084911
25026,2.98,1.43,favori,favori,0.19107023201276185,0.8089297679872381
25027,7.7,1.13,favori,favori,0.09325058276508891,0.9067494172349111
